w1_win,w1_block,w1_neutral,w2_win,w2_lose,w2_invalid,w2_neutral,w3_win,w3_lose,w3_invalid,w3_neutral,score
0.9763844263864493,0.7608415488810124,0.4373449259960889,0.7416224760753556,0.12307734451099292,0.029665707989438087,0.4647969858864696,0.7725860996406307,0.39810040771475314,0.12902532359307498,0.6300728653498195,231
0.9498692119543314,0.873012332730345,0.5503518146822337,0.9491410979398149,0.27779586011697666,0.014652347273947972,0.6682645110148492,0.7881906436001752,0.2337363458516889,0.0811643814396248,0.5630418762468535,231
0.9424435740360124,0.8430028066841531,0.6255574677407987,0.8894055857172125,0.1974341633115449,0.1009381560687705,0.6156703533297219,0.798098461457795,0.30348870767012526,0.16804900464374978,0.6361678603950177,231
0.9190144708819614,0.7517887522809847,0.44325826292050835,0.9334202255487373,0.19080560492457355,0.1482147845748012,0.6068518926473341,0.8431154420204661,0.2583589397848876,0.09617818597191104,0.5563092542246992,231
0.8682172607544265,0.8476851746475649,0.48589978040858417,0.7068749809884702,0.24181594427343756,0.06408503826617212,0.5565999375484115,0.8521625204660476,0.20960632007594557,0.06387436614940785,0.6082553182121477,231
0.9623361822141936,0.7751647606294912,0.4054609809919029,0.7026258071058881,0.2968649917647619,0.09423469594693283,0.41054018139099646,0.9091128220228498,0.27747800698261627,0.07204809653041976,0.6020979109431863,231
0.9489953601305403,0.8467995666713495,0.6841005482748624,0.9348527251454256,0.1521129070319453,0.08800559590472332,0.5095984872827267,0.8097024653305962,0.31083831983488214,0.1311459579802095,0.6830256098129597,230
0.9485618867867578,0.8440982604033332,0.4431568618681166,0.8975788660466646,0.13453585741835516,0.08206535859974219,0.4857192339972788,0.7896680490788376,0.22413678313230145,0.1700597680328423,0.49085626739364907,230
0.975767839354682,0.7912915462657228,0.48374279734032594,0.8542053547382032,0.24772151731728553,0.14093231173373452,0.575065392554365,0.858100286338086,0.3048834426318381,0.12834538207190432,0.5962644509682304,230
0.8936389936489785,0.8895964766829781,0.4210582281490097,0.8143439561659204,0.13301933574157598,0.02057318207037042,0.6063599429529992,0.7506509069959084,0.21126130301256052,0.09294170690182062,0.6140613879359638,230
0.9637315357421085,0.880622260638295,0.4213536141939395,0.7284276226267387,0.14938883355477808,0.12443217302477502,0.40285850774841925,0.8773762464307787,0.3759019224778104,0.1477194070947592,0.6430030002836107,229
0.9193360563305956,0.8439875249670623,0.4891738947734209,0.8045916205656771,0.22986384999563234,0.08067558618673282,0.6164899636007358,0.8656050170949054,0.3147182123832095,0.1447585143065258,0.49083089558188453,229
0.9315696929551538,0.7748949512168316,0.6001574399670333,0.7942324276531769,0.21426572599531524,0.02815938168277133,0.455144883791113,0.8218076365256031,0.24105218283798643,0.19354282648891205,0.6966864484976811,229
0.8848488839378588,0.8499817042686009,0.5578244816494711,0.9408038860408076,0.20607691975661296,0.02495623183804961,0.40359650133496655,0.7525283991288401,0.27561013949611174,0.12833419994443146,0.49204306109079843,229
0.9537160776078575,0.7822354411269221,0.5776256921601294,0.7718361679759627,0.18623380397600148,0.05827427780606311,0.4308108943063582,0.86867590140399,0.35747512756407557,0.08910672701546588,0.674961263795091,229
0.9682637519749938,0.8131377857134715,0.4234645222874158,0.9242847061057599,0.15192534251294146,0.1025478272485,0.40875197765838345,0.7765936410168119,0.252431353505185,0.06536503293446129,0.5340165198114628,229
0.9776445183128714,0.8215132448993356,0.4226329843581769,0.7336852519025197,0.3376794730368755,0.09382851387270534,0.5547763435173434,0.7255483897539974,0.24053121672358643,0.10678304533053838,0.6231031345555683,229
0.9196846158566714,0.8641559569252396,0.47918851358119,0.7298866041695515,0.22399172775921355,0.08185034412230226,0.5416804915216958,0.7243004509924078,0.22990176886115393,0.08986431985492542,0.6028041910959007,229
0.863763087431666,0.8167032539728366,0.5910396990266165,0.7854810982438692,0.27658040857846833,0.11411885241368297,0.48080845574059233,0.7878926281165862,0.2099326525804541,0.03002130692899626,0.5718870934776962,229
0.9742370996560665,0.8686522310327778,0.5540324109882621,0.7817714035382474,0.12306138461837435,0.05017233675620133,0.4037991379384259,0.7260207544508512,0.3792359833029917,0.1500814895347394,0.637761433017858,229
0.9741946831900877,0.7989345816400776,0.46447349310243335,0.8297761227364184,0.2266112708889319,0.12290857539087455,0.5065826890403141,0.7101705708396144,0.20425144253530628,0.13776236674138503,0.5690216697458588,228
0.9097223932680372,0.8266403644358633,0.4515164134532001,0.8710215404841599,0.21668847688231202,0.12827806478027368,0.599007044173005,0.9476157673272675,0.238760382609309,0.07949574197852877,0.5556811399810155,228
0.9839458765580017,0.7863370804465677,0.5213354256754045,0.8816158332223452,0.2724762176306341,0.037007490939632445,0.41021299966207914,0.748133992710625,0.2698901971184761,0.1949180502343872,0.6988470905134239,228
